"student_id","class","date","attendance","created_on","updated_on"
"96","Green","2023-07-10","P","2023-07-10 15:15:42",NULL
"96","Green","2023-07-12","P","2023-07-12 08:33:43",NULL
"96","Green","2023-07-13","P","2023-07-13 08:56:04",NULL
"96","Green","2023-07-14","P","2023-07-14 08:42:17",NULL
"96","Green","2023-07-15","P","2023-07-15 09:24:44",NULL
"97","Green","2023-06-14","P","2023-06-14 08:46:00",NULL
"97","Green","2023-06-19","P","2023-06-19 08:58:34",NULL
"97","Green","2023-06-20","P","2023-06-20 08:36:14",NULL
"97","Green","2023-06-21","P","2023-06-21 09:20:43",NULL
"97","Green","2023-06-22","P","2023-06-22 10:27:33",NULL
"97","Green","2023-06-23","P","2023-06-23 08:37:22",NULL
"97","Green","2023-07-10","P","2023-07-10 15:15:42",NULL
"97","Green","2023-07-12","P","2023-07-12 08:33:43",NULL
"97","Green","2023-07-13","P","2023-07-13 08:56:04",NULL
"97","Green","2023-07-14","P","2023-07-14 08:42:17",NULL
"97","Green","2023-07-15","P","2023-07-15 09:24:44",NULL
"98","Purple","2023-06-19","P","2023-06-19 09:04:59",NULL
"98","Purple","2023-06-20","P","2023-06-20 08:27:39",NULL
"98","Purple","2023-06-21","P","2023-06-21 09:22:14",NULL
"98","Purple","2023-06-22","P","2023-06-22 10:14:31",NULL
"98","Purple","2023-06-23","P","2023-06-23 08:47:59",NULL
"98","Purple","2023-07-12","P","2023-07-12 08:26:37",NULL
"98","Purple","2023-07-13","P","2023-07-13 08:44:13",NULL
"98","Purple","2023-07-14","P","2023-07-14 08:30:20",NULL
"98","Purple","2023-07-15","P","2023-07-15 11:14:28",NULL
"99","Purple","2023-06-19","A","2023-06-19 09:04:59",NULL
"99","Purple","2023-06-20","A","2023-06-20 08:27:39",NULL
"99","Purple","2023-06-21","P","2023-06-21 09:22:14",NULL
"99","Purple","2023-06-22","A","2023-06-22 10:14:31",NULL
"99","Purple","2023-06-23","A","2023-06-23 08:47:59",NULL
"99","Purple","2023-07-12","P","2023-07-12 08:26:37","2023-07-12 10:15:17"
"99","Purple","2023-07-13","P","2023-07-13 08:44:13",NULL
"99","Purple","2023-07-14","A","2023-07-14 08:30:20",NULL
"99","Purple","2023-07-15","P","2023-07-15 11:14:28",NULL
"100","Green","2023-06-14","P","2023-06-14 08:46:00",NULL
"100","Green","2023-06-19","P","2023-06-19 08:58:34",NULL
"100","Green","2023-06-20","P","2023-06-20 08:36:14",NULL
"100","Green","2023-06-21","P","2023-06-21 09:20:43",NULL
"100","Green","2023-06-22","P","2023-06-22 10:27:33",NULL
"100","Green","2023-06-23","P","2023-06-23 08:37:22",NULL
"100","Green","2023-07-10","P","2023-07-10 15:15:42",NULL
"100","Green","2023-07-12","P","2023-07-12 08:33:43",NULL
"100","Green","2023-07-13","P","2023-07-13 08:56:04",NULL
"100","Green","2023-07-14","P","2023-07-14 08:42:17",NULL
"100","Green","2023-07-15","P","2023-07-15 09:24:44",NULL
"101","Purple","2023-06-19","A","2023-06-19 09:04:59",NULL
"101","Purple","2023-06-20","P","2023-06-20 08:27:39",NULL
"101","Purple","2023-06-21","P","2023-06-21 09:22:14",NULL
"101","Purple","2023-06-22","P","2023-06-22 10:14:31",NULL
"101","Purple","2023-06-23","P","2023-06-23 08:47:59",NULL
"101","Purple","2023-07-12","A","2023-07-12 08:26:37",NULL
"101","Purple","2023-07-13","P","2023-07-13 08:44:13",NULL
"101","Purple","2023-07-14","P","2023-07-14 08:30:20",NULL
"101","Purple","2023-07-15","A","2023-07-15 11:14:28",NULL
"102","Yellow","2023-06-20","P","2023-06-20 08:36:52",NULL
"102","Yellow","2023-06-21","P","2023-06-21 09:22:37",NULL
"102","Yellow","2023-06-23","P","2023-06-23 08:37:47",NULL
"102","Yellow","2023-07-10","P","2023-07-10 15:16:07",NULL
"102","Yellow","2023-07-12","P","2023-07-12 08:34:06",NULL
"102","Yellow","2023-07-13","P","2023-07-13 08:56:28",NULL
"102","Yellow","2023-07-14","A","2023-07-14 08:42:44",NULL
"102","Yellow","2023-07-15","A","2023-07-15 09:25:05",NULL
"103","Red","2023-06-19","P","2023-06-19 09:18:31",NULL
"103","Red","2023-06-20","P","2023-06-20 08:34:46",NULL
"103","Red","2023-06-21","P","2023-06-21 09:12:42",NULL
"103","Red","2023-06-22","A","2023-06-22 10:30:10",NULL
"103","Red","2023-06-23","P","2023-06-23 08:36:00",NULL
"103","Red","2023-07-10","A","2023-07-10 15:07:06",NULL
"103","Red","2023-07-12","P","2023-07-12 08:41:19",NULL
"103","Red","2023-07-13","P","2023-07-13 08:51:01",NULL
"103","Red","2023-07-14","P","2023-07-14 08:35:28",NULL
"103","Red","2023-07-15","P","2023-07-15 09:05:53",NULL
"104","Red","2023-06-19","P","2023-06-19 09:18:31",NULL
"104","Red","2023-06-20","P","2023-06-20 08:34:46",NULL
"104","Red","2023-06-21","P","2023-06-21 09:12:42",NULL
"104","Red","2023-06-22","P","2023-06-22 10:30:10",NULL
"104","Red","2023-06-23","P","2023-06-23 08:36:00",NULL
"104","Red","2023-07-10","A","2023-07-10 15:07:06",NULL
"104","Red","2023-07-12","P","2023-07-12 08:41:19",NULL
"104","Red","2023-07-13","P","2023-07-13 08:51:01",NULL
"104","Red","2023-07-14","P","2023-07-14 08:35:28",NULL
"104","Red","2023-07-15","P","2023-07-15 09:05:53",NULL
"105","1","2023-06-19","P","2023-06-19 09:07:19",NULL
"105","1","2023-06-20","P","2023-06-20 08:26:28",NULL
"105","1","2023-06-21","P","2023-06-21 09:21:30",NULL
"105","1","2023-06-22","P","2023-06-22 10:11:22",NULL
"105","1","2023-06-23","P","2023-06-23 08:45:05",NULL
"105","1","2023-07-10","P","2023-07-10 14:09:29",NULL
"105","1","2023-07-12","P","2023-07-12 08:29:36",NULL
"105","1","2023-07-13","P","2023-07-13 08:53:09",NULL
"105","1","2023-07-14","P","2023-07-14 08:36:43",NULL
"105","2A","2023-07-15","P","2023-07-15 09:10:07",NULL
"106","1","2023-06-19","P","2023-06-19 09:07:19",NULL
"106","1","2023-06-20","P","2023-06-20 08:26:28",NULL
"106","1","2023-06-21","P","2023-06-21 09:21:30",NULL
"106","1","2023-06-22","P","2023-06-22 10:11:22",NULL
"106","1","2023-06-23","P","2023-06-23 08:45:05",NULL
"106","1","2023-07-10","A","2023-07-10 14:09:29",NULL
"106","1","2023-07-12","P","2023-07-12 08:29:36",NULL
"106","1","2023-07-13","P","2023-07-13 08:53:09",NULL
"106","1","2023-07-14","P","2023-07-14 08:36:43",NULL
"106","2A","2023-07-15","P","2023-07-15 09:10:07",NULL
"107","1","2023-06-19","P","2023-06-19 09:07:19",NULL
"107","1","2023-06-20","P","2023-06-20 08:26:28",NULL
"107","1","2023-06-21","P","2023-06-21 09:21:30",NULL
"107","1","2023-06-22","P","2023-06-22 10:11:22",NULL
"107","1","2023-06-23","P","2023-06-23 08:45:05",NULL
"107","1","2023-07-10","A","2023-07-10 14:09:29",NULL
"107","1","2023-07-12","A","2023-07-12 08:29:36",NULL
"107","1","2023-07-13","P","2023-07-13 08:53:09",NULL
"107","1","2023-07-14","P","2023-07-14 08:36:43",NULL
"107","2A","2023-07-15","P","2023-07-15 09:10:07",NULL
"108","Red","2023-06-19","A","2023-06-19 09:18:31",NULL
"108","Red","2023-06-20","P","2023-06-20 08:34:46",NULL
"108","Red","2023-06-21","P","2023-06-21 09:12:42",NULL
"108","Red","2023-06-22","P","2023-06-22 10:30:10",NULL
"108","Red","2023-06-23","P","2023-06-23 08:36:00",NULL
"108","Red","2023-07-10","P","2023-07-10 15:07:06",NULL
"108","Red","2023-07-12","P","2023-07-12 08:41:19",NULL
"108","Red","2023-07-13","P","2023-07-13 08:51:01",NULL
"108","Red","2023-07-14","P","2023-07-14 08:35:28",NULL
"108","Red","2023-07-15","A","2023-07-15 09:05:53",NULL
"109","Red","2023-06-19","P","2023-06-19 09:18:31",NULL
"109","Red","2023-06-20","P","2023-06-20 08:34:46",NULL
"109","Red","2023-06-21","P","2023-06-21 09:12:42",NULL
"109","Red","2023-06-22","P","2023-06-22 10:30:10",NULL
"109","Red","2023-06-23","P","2023-06-23 08:36:00",NULL
"109","Red","2023-07-10","A","2023-07-10 15:07:06",NULL
"109","Red","2023-07-12","A","2023-07-12 08:41:19",NULL
"109","Red","2023-07-13","P","2023-07-13 08:51:01",NULL
"109","Red","2023-07-14","P","2023-07-14 08:35:28",NULL
"109","Red","2023-07-15","P","2023-07-15 09:05:53",NULL
"110","1","2023-07-15","A","2023-07-15 11:17:08",NULL
"110","Orange","2023-06-19","P","2023-06-19 09:01:13",NULL
"110","Orange","2023-06-20","P","2023-06-20 08:29:14",NULL
"110","Orange","2023-06-21","P","2023-06-21 09:51:50",NULL
"110","Orange","2023-06-22","P","2023-06-22 10:12:33",NULL
"110","Orange","2023-06-23","P","2023-06-23 08:50:26",NULL
"110","Orange","2023-07-10","A","2023-07-10 14:12:54",NULL
"110","Orange","2023-07-12","A","2023-07-12 08:28:05",NULL
"110","Orange","2023-07-13","A","2023-07-13 08:39:19",NULL
"110","Orange","2023-07-14","A","2023-07-14 08:32:56",NULL
"111","Green","2023-06-14","P","2023-06-14 08:46:00",NULL
"111","Green","2023-06-19","A","2023-06-19 08:58:34",NULL
"111","Green","2023-06-20","P","2023-06-20 08:36:14",NULL
"111","Green","2023-06-21","A","2023-06-21 09:20:43",NULL
"111","Green","2023-06-22","A","2023-06-22 10:27:33",NULL
"111","Green","2023-06-23","P","2023-06-23 08:37:22",NULL
"111","Green","2023-07-10","P","2023-07-10 15:15:42",NULL
"111","Green","2023-07-12","P","2023-07-12 08:33:43",NULL
"111","Green","2023-07-13","P","2023-07-13 08:56:04",NULL
"111","Green","2023-07-14","A","2023-07-14 08:42:17",NULL
"111","Green","2023-07-15","P","2023-07-15 09:24:44",NULL
"112","Red","2023-06-19","P","2023-06-19 09:18:31",NULL
"112","Red","2023-06-20","P","2023-06-20 08:34:46",NULL
"112","Red","2023-06-21","P","2023-06-21 09:12:42",NULL
"112","Red","2023-06-22","P","2023-06-22 10:30:10",NULL
"112","Red","2023-06-23","P","2023-06-23 08:36:00",NULL
"112","Red","2023-07-10","P","2023-07-10 15:07:06",NULL
"112","Red","2023-07-12","P","2023-07-12 08:41:19",NULL
"112","Red","2023-07-13","P","2023-07-13 08:51:01",NULL
"112","Red","2023-07-14","A","2023-07-14 08:35:28",NULL
"112","Red","2023-07-15","P","2023-07-15 09:05:53",NULL
"113","1","2023-07-15","P","2023-07-15 11:17:08",NULL
"113","Orange","2023-06-19","P","2023-06-19 09:01:13",NULL
"113","Orange","2023-06-20","P","2023-06-20 08:29:14",NULL
"113","Orange","2023-06-21","P","2023-06-21 09:51:50",NULL
"113","Orange","2023-06-22","P","2023-06-22 10:12:33",NULL
"113","Orange","2023-06-23","P","2023-06-23 08:50:26",NULL
"113","Orange","2023-07-10","A","2023-07-10 14:12:54",NULL
"113","Orange","2023-07-12","P","2023-07-12 08:28:05",NULL
"113","Orange","2023-07-13","P","2023-07-13 08:39:19",NULL
"113","Orange","2023-07-14","P","2023-07-14 08:32:56",NULL
"114","Red","2023-06-19","A","2023-06-19 09:18:31",NULL
"114","Red","2023-06-20","P","2023-06-20 08:34:46",NULL
"114","Red","2023-06-21","P","2023-06-21 09:12:42",NULL
"114","Red","2023-06-22","P","2023-06-22 10:30:10",NULL
"114","Red","2023-06-23","P","2023-06-23 08:36:00",NULL
"114","Red","2023-07-10","P","2023-07-10 15:07:06",NULL
"114","Red","2023-07-12","P","2023-07-12 08:41:19",NULL
"114","Red","2023-07-13","P","2023-07-13 08:51:01",NULL
"114","Red","2023-07-14","P","2023-07-14 08:35:28",NULL
"114","Red","2023-07-15","A","2023-07-15 09:05:53",NULL
"115","1","2023-07-15","P","2023-07-15 11:17:08",NULL
"115","Orange","2023-06-19","P","2023-06-19 09:01:13",NULL
"115","Orange","2023-06-20","P","2023-06-20 08:29:14",NULL
"115","Orange","2023-06-21","P","2023-06-21 09:51:50",NULL
"115","Orange","2023-06-22","P","2023-06-22 10:12:33",NULL
"115","Orange","2023-06-23","P","2023-06-23 08:50:26",NULL
"115","Orange","2023-07-10","A","2023-07-10 14:12:54",NULL
"115","Orange","2023-07-12","P","2023-07-12 08:28:05",NULL
"115","Orange","2023-07-13","P","2023-07-13 08:39:19",NULL
"115","Orange","2023-07-14","P","2023-07-14 08:32:56",NULL
"116","Purple","2023-06-19","P","2023-06-19 09:04:59",NULL
"116","Purple","2023-06-20","P","2023-06-20 08:27:39",NULL
"116","Purple","2023-06-21","P","2023-06-21 09:22:14",NULL
"116","Purple","2023-06-22","P","2023-06-22 10:14:31",NULL
"116","Purple","2023-06-23","P","2023-06-23 08:47:59",NULL
"116","Purple","2023-07-12","P","2023-07-12 08:26:37",NULL
"116","Purple","2023-07-13","P","2023-07-13 08:44:13",NULL
"116","Purple","2023-07-14","P","2023-07-14 08:30:20",NULL
"116","Purple","2023-07-15","P","2023-07-15 11:14:28",NULL
"117","1","2023-07-15","P","2023-07-15 11:17:08",NULL
"117","Orange","2023-06-19","P","2023-06-19 09:01:13",NULL
"117","Orange","2023-06-20","P","2023-06-20 08:29:14",NULL
"117","Orange","2023-06-21","P","2023-06-21 09:51:50",NULL
"117","Orange","2023-06-22","P","2023-06-22 10:12:33",NULL
"117","Orange","2023-06-23","P","2023-06-23 08:50:26",NULL
"117","Orange","2023-07-10","P","2023-07-10 14:12:54",NULL
"117","Orange","2023-07-12","P","2023-07-12 08:28:05",NULL
"117","Orange","2023-07-13","P","2023-07-13 08:39:19",NULL
"117","Orange","2023-07-14","P","2023-07-14 08:32:56",NULL
"118","1","2023-06-19","P","2023-06-19 09:07:19",NULL
"118","1","2023-06-20","P","2023-06-20 08:26:28",NULL
"118","1","2023-06-21","P","2023-06-21 09:21:30",NULL
"118","1","2023-06-22","P","2023-06-22 10:11:22",NULL
"118","1","2023-06-23","P","2023-06-23 08:45:05",NULL
"118","1","2023-07-10","P","2023-07-10 14:09:29",NULL
"118","1","2023-07-12","P","2023-07-12 08:29:36",NULL
"118","1","2023-07-13","P","2023-07-13 08:53:09",NULL
"118","1","2023-07-14","P","2023-07-14 08:36:43",NULL
"118","2A","2023-07-15","P","2023-07-15 09:10:07",NULL
"119","Purple","2023-06-19","A","2023-06-19 09:04:59",NULL
"119","Purple","2023-06-20","P","2023-06-20 08:27:39",NULL
"119","Purple","2023-06-21","P","2023-06-21 09:22:14",NULL
"119","Purple","2023-06-22","P","2023-06-22 10:14:31",NULL
"119","Purple","2023-06-23","P","2023-06-23 08:47:59",NULL
"119","Purple","2023-07-12","P","2023-07-12 08:26:37",NULL
"119","Purple","2023-07-13","P","2023-07-13 08:44:13",NULL
"119","Purple","2023-07-14","P","2023-07-14 08:30:20",NULL
"119","Purple","2023-07-15","P","2023-07-15 11:14:28",NULL
"120","Red","2023-06-19","P","2023-06-19 09:18:31",NULL
"120","Red","2023-06-20","P","2023-06-20 08:34:46",NULL
"120","Red","2023-06-21","P","2023-06-21 09:12:42",NULL
"120","Red","2023-06-22","P","2023-06-22 10:30:10",NULL
"120","Red","2023-06-23","P","2023-06-23 08:36:00",NULL
"120","Red","2023-07-10","P","2023-07-10 15:07:06",NULL
"120","Red","2023-07-12","P","2023-07-12 08:41:19",NULL
"120","Red","2023-07-13","P","2023-07-13 08:51:01",NULL
"120","Red","2023-07-14","P","2023-07-14 08:35:28",NULL
"120","Red","2023-07-15","P","2023-07-15 09:05:53",NULL
"121","Red","2023-06-19","P","2023-06-19 09:18:31",NULL
"121","Red","2023-06-20","P","2023-06-20 08:34:46",NULL
"121","Red","2023-06-21","P","2023-06-21 09:12:42",NULL
"121","Red","2023-06-22","A","2023-06-22 10:30:10",NULL
"121","Red","2023-06-23","P","2023-06-23 08:36:00",NULL
"121","Red","2023-07-10","P","2023-07-10 15:07:06",NULL
"121","Red","2023-07-12","P","2023-07-12 08:41:19",NULL
"121","Red","2023-07-13","P","2023-07-13 08:51:01",NULL
"121","Red","2023-07-14","A","2023-07-14 08:35:28",NULL
"121","Red","2023-07-15","A","2023-07-15 09:05:53",NULL
"122","Red","2023-06-19","P","2023-06-19 09:18:31",NULL
"122","Red","2023-06-20","P","2023-06-20 08:34:46",NULL
"122","Red","2023-06-21","P","2023-06-21 09:12:42",NULL
"122","Red","2023-06-22","P","2023-06-22 10:30:10",NULL
"122","Red","2023-06-23","P","2023-06-23 08:36:00",NULL
"122","Red","2023-07-10","A","2023-07-10 15:07:06",NULL
"122","Red","2023-07-12","A","2023-07-12 08:41:19",NULL
"122","Red","2023-07-13","P","2023-07-13 08:51:01",NULL
"122","Red","2023-07-14","P","2023-07-14 08:35:28",NULL
"122","Red","2023-07-15","P","2023-07-15 09:05:53",NULL
"123","Red","2023-06-19","A","2023-06-19 09:18:31",NULL
"123","Red","2023-06-20","P","2023-06-20 08:34:46",NULL
"123","Red","2023-06-21","P","2023-06-21 09:12:42",NULL
"123","Red","2023-06-22","P","2023-06-22 10:30:10",NULL
"123","Red","2023-06-23","A","2023-06-23 08:36:00",NULL
"123","Red","2023-07-10","P","2023-07-10 15:07:06",NULL
"123","Red","2023-07-12","A","2023-07-12 08:41:19",NULL
"123","Red","2023-07-13","P","2023-07-13 08:51:01",NULL
"123","Red","2023-07-14","P","2023-07-14 08:35:28",NULL
"123","Red","2023-07-15","A","2023-07-15 09:05:53",NULL
"124","1","2023-07-15","P","2023-07-15 11:17:08",NULL
"124","Orange","2023-06-19","P","2023-06-19 09:01:13",NULL
"124","Orange","2023-06-20","P","2023-06-20 08:29:14",NULL
"124","Orange","2023-06-21","P","2023-06-21 09:51:50",NULL
"124","Orange","2023-06-22","P","2023-06-22 10:12:33",NULL
"124","Orange","2023-06-23","P","2023-06-23 08:50:26",NULL
"124","Orange","2023-07-10","P","2023-07-10 14:12:54",NULL
"124","Orange","2023-07-12","P","2023-07-12 08:28:05",NULL
"124","Orange","2023-07-13","P","2023-07-13 08:39:19",NULL
"124","Orange","2023-07-14","P","2023-07-14 08:32:56",NULL
"125","Red","2023-06-19","P","2023-06-19 09:18:31",NULL
"125","Red","2023-06-20","P","2023-06-20 08:34:46",NULL
"125","Red","2023-06-21","P","2023-06-21 09:12:42",NULL
"125","Red","2023-06-22","P","2023-06-22 10:30:10",NULL
"125","Red","2023-06-23","P","2023-06-23 08:36:00",NULL
"125","Red","2023-07-10","P","2023-07-10 15:07:06",NULL
"125","Red","2023-07-12","P","2023-07-12 08:41:19",NULL
"125","Red","2023-07-13","P","2023-07-13 08:51:01",NULL
"125","Red","2023-07-14","P","2023-07-14 08:35:28",NULL
"125","Red","2023-07-15","P","2023-07-15 09:05:53",NULL
"126","Red","2023-06-19","A","2023-06-19 09:18:31",NULL
"126","Red","2023-06-20","A","2023-06-20 08:34:46",NULL
"126","Red","2023-06-21","P","2023-06-21 09:12:42",NULL
"126","Red","2023-06-22","P","2023-06-22 10:30:10",NULL
"126","Red","2023-06-23","A","2023-06-23 08:36:00",NULL
"126","Red","2023-07-10","A","2023-07-10 15:07:06",NULL
"126","Red","2023-07-12","P","2023-07-12 08:41:19",NULL
"126","Red","2023-07-13","P","2023-07-13 08:51:01",NULL
"126","Red","2023-07-14","P","2023-07-14 08:35:28",NULL
"126","Red","2023-07-15","P","2023-07-15 09:05:53",NULL
"127","1","2023-07-15","P","2023-07-15 11:17:08",NULL
"127","Orange","2023-06-19","A","2023-06-19 09:01:13",NULL
"127","Orange","2023-06-20","P","2023-06-20 08:29:14",NULL
"127","Orange","2023-06-21","P","2023-06-21 09:51:50",NULL
"127","Orange","2023-06-22","P","2023-06-22 10:12:33",NULL
"127","Orange","2023-06-23","P","2023-06-23 08:50:26",NULL
"127","Orange","2023-07-10","A","2023-07-10 14:12:54",NULL
"127","Orange","2023-07-12","P","2023-07-12 08:28:05",NULL
"127","Orange","2023-07-13","P","2023-07-13 08:39:19",NULL
"127","Orange","2023-07-14","P","2023-07-14 08:32:56",NULL
"128","Red","2023-06-19","A","2023-06-19 09:18:31",NULL
"128","Red","2023-06-20","P","2023-06-20 08:34:46",NULL
"128","Red","2023-06-21","P","2023-06-21 09:12:42",NULL
"128","Red","2023-06-22","P","2023-06-22 10:30:10",NULL
"128","Red","2023-06-23","P","2023-06-23 08:36:00",NULL
"128","Red","2023-07-10","A","2023-07-10 15:07:06",NULL
"128","Red","2023-07-12","P","2023-07-12 08:41:19",NULL
"128","Red","2023-07-13","P","2023-07-13 08:51:01",NULL
"128","Red","2023-07-14","P","2023-07-14 08:35:28",NULL
"128","Red","2023-07-15","P","2023-07-15 09:05:53",NULL
"129","Purple","2023-06-19","P","2023-06-19 09:04:59",NULL
"129","Purple","2023-06-20","P","2023-06-20 08:27:39",NULL
"129","Purple","2023-06-21","P","2023-06-21 09:22:14",NULL
"129","Purple","2023-06-22","P","2023-06-22 10:14:31",NULL
"129","Purple","2023-06-23","P","2023-06-23 08:47:59",NULL
"129","Purple","2023-07-12","P","2023-07-12 08:26:37",NULL
"129","Purple","2023-07-13","P","2023-07-13 08:44:13",NULL
"129","Purple","2023-07-14","P","2023-07-14 08:30:20",NULL
"129","Purple","2023-07-15","P","2023-07-15 11:14:28",NULL
"130","Purple","2023-06-19","P","2023-06-19 09:04:59",NULL
"130","Purple","2023-06-20","P","2023-06-20 08:27:39",NULL
"130","Purple","2023-06-21","P","2023-06-21 09:22:14",NULL
"130","Purple","2023-06-22","A","2023-06-22 10:14:31",NULL
"130","Purple","2023-06-23","P","2023-06-23 08:47:59",NULL
"130","Purple","2023-07-12","P","2023-07-12 08:26:37",NULL
"130","Purple","2023-07-13","P","2023-07-13 08:44:13",NULL
"130","Purple","2023-07-14","P","2023-07-14 08:30:20",NULL
"130","Purple","2023-07-15","P","2023-07-15 11:14:28",NULL
"131","Red","2023-06-19","P","2023-06-19 09:18:31",NULL
"131","Red","2023-06-20","P","2023-06-20 08:34:46",NULL
"131","Red","2023-06-21","P","2023-06-21 09:12:42",NULL
"131","Red","2023-06-22","P","2023-06-22 10:30:10",NULL
"131","Red","2023-06-23","P","2023-06-23 08:36:00",NULL
"131","Red","2023-07-10","A","2023-07-10 15:07:06",NULL
"131","Red","2023-07-12","P","2023-07-12 08:41:19",NULL
"131","Red","2023-07-13","P","2023-07-13 08:51:01",NULL
"131","Red","2023-07-14","P","2023-07-14 08:35:28",NULL
"131","Red","2023-07-15","P","2023-07-15 09:05:53",NULL
"132","Red","2023-06-19","P","2023-06-19 09:18:31",NULL
"132","Red","2023-06-20","P","2023-06-20 08:34:46",NULL
"132","Red","2023-06-21","P","2023-06-21 09:12:42",NULL
"132","Red","2023-06-22","P","2023-06-22 10:30:10",NULL
"132","Red","2023-06-23","P","2023-06-23 08:36:00",NULL
"132","Red","2023-07-10","A","2023-07-10 15:07:06",NULL
"132","Red","2023-07-12","A","2023-07-12 08:41:19",NULL
"132","Red","2023-07-13","P","2023-07-13 08:51:01",NULL
"132","Red","2023-07-14","P","2023-07-14 08:35:28",NULL
"132","Red","2023-07-15","P","2023-07-15 09:05:53",NULL
"133","1","2023-06-19","P","2023-06-19 09:07:19",NULL
"133","1","2023-06-20","P","2023-06-20 08:26:28",NULL
"133","1","2023-06-21","P","2023-06-21 09:21:30",NULL
"133","1","2023-06-22","P","2023-06-22 10:11:22",NULL
"133","1","2023-06-23","P","2023-06-23 08:45:05",NULL
"133","1","2023-07-10","P","2023-07-10 14:09:29",NULL
"133","1","2023-07-12","P","2023-07-12 08:29:36",NULL
"133","1","2023-07-13","P","2023-07-13 08:53:09",NULL
"133","1","2023-07-14","P","2023-07-14 08:36:43",NULL
"133","2A","2023-07-15","P","2023-07-15 09:10:07",NULL
"134","Red","2023-06-19","A","2023-06-19 09:18:31",NULL
"134","Red","2023-06-20","P","2023-06-20 08:34:46",NULL
"134","Red","2023-06-21","P","2023-06-21 09:12:42",NULL
"134","Red","2023-06-22","A","2023-06-22 10:30:10",NULL
"134","Red","2023-06-23","P","2023-06-23 08:36:00",NULL
"134","Red","2023-07-10","P","2023-07-10 15:07:06",NULL
"134","Red","2023-07-12","P","2023-07-12 08:41:19",NULL
"134","Red","2023-07-13","P","2023-07-13 08:51:01",NULL
"134","Red","2023-07-14","A","2023-07-14 08:35:28",NULL
"134","Red","2023-07-15","P","2023-07-15 09:05:53",NULL
"135","1","2023-07-15","P","2023-07-15 11:17:08",NULL
"135","Orange","2023-06-19","A","2023-06-19 09:01:13",NULL
"135","Orange","2023-06-20","P","2023-06-20 08:29:14",NULL
"135","Orange","2023-06-21","P","2023-06-21 09:51:50",NULL
"135","Orange","2023-06-22","P","2023-06-22 10:12:33",NULL
"135","Orange","2023-06-23","P","2023-06-23 08:50:26",NULL
"135","Orange","2023-07-10","A","2023-07-10 14:12:54",NULL
"135","Orange","2023-07-12","P","2023-07-12 08:28:05",NULL
"135","Orange","2023-07-13","P","2023-07-13 08:39:19",NULL
"135","Orange","2023-07-14","P","2023-07-14 08:32:56",NULL
"136","Purple","2023-06-19","A","2023-06-19 09:04:59",NULL
"136","Purple","2023-06-20","P","2023-06-20 08:27:39",NULL
"136","Purple","2023-06-21","P","2023-06-21 09:22:14",NULL
"136","Purple","2023-06-22","P","2023-06-22 10:14:31",NULL
"136","Purple","2023-06-23","P","2023-06-23 08:47:59",NULL
"136","Purple","2023-07-12","P","2023-07-12 08:26:37",NULL
"136","Purple","2023-07-13","P","2023-07-13 08:44:13",NULL
"136","Purple","2023-07-14","A","2023-07-14 08:30:20",NULL
"136","Purple","2023-07-15","P","2023-07-15 11:14:28",NULL
"137","Green","2023-06-14","P","2023-06-14 08:46:00",NULL
"137","Green","2023-06-19","P","2023-06-19 08:58:34",NULL
"137","Green","2023-06-20","P","2023-06-20 08:36:14",NULL
"137","Green","2023-06-21","P","2023-06-21 09:20:43",NULL
"137","Green","2023-06-22","P","2023-06-22 10:27:33",NULL
"137","Green","2023-06-23","P","2023-06-23 08:37:22",NULL
"137","Green","2023-07-10","P","2023-07-10 15:15:42",NULL
"137","Green","2023-07-12","P","2023-07-12 08:33:43",NULL
"137","Green","2023-07-13","P","2023-07-13 08:56:04",NULL
"137","Green","2023-07-14","P","2023-07-14 08:42:17",NULL
"137","Green","2023-07-15","P","2023-07-15 09:24:44",NULL
"138","Green","2023-06-14","P","2023-06-14 08:46:00",NULL
"138","Green","2023-06-19","P","2023-06-19 08:58:34",NULL
"138","Green","2023-06-20","P","2023-06-20 08:36:14",NULL
"138","Green","2023-06-21","P","2023-06-21 09:20:43",NULL
"138","Green","2023-06-22","P","2023-06-22 10:27:33",NULL
"138","Green","2023-06-23","P","2023-06-23 08:37:22",NULL
"138","Green","2023-07-10","A","2023-07-10 15:15:42",NULL
"138","Green","2023-07-12","A","2023-07-12 08:33:43",NULL
"138","Green","2023-07-13","A","2023-07-13 08:56:04",NULL
"138","Green","2023-07-14","A","2023-07-14 08:42:17",NULL
"138","Green","2023-07-15","A","2023-07-15 09:24:44",NULL
"139","1","2023-07-15","P","2023-07-15 11:17:08",NULL
"139","Orange","2023-06-19","P","2023-06-19 09:01:13",NULL
"139","Orange","2023-06-20","P","2023-06-20 08:29:14",NULL
"139","Orange","2023-06-21","P","2023-06-21 09:51:50",NULL
"139","Orange","2023-06-22","P","2023-06-22 10:12:33",NULL
"139","Orange","2023-06-23","P","2023-06-23 08:50:26",NULL
"139","Orange","2023-07-10","P","2023-07-10 14:12:54",NULL
"139","Orange","2023-07-12","P","2023-07-12 08:28:05",NULL
"139","Orange","2023-07-13","P","2023-07-13 08:39:19",NULL
"139","Orange","2023-07-14","P","2023-07-14 08:32:56",NULL
"140","1","2023-07-15","P","2023-07-15 11:17:08",NULL
"140","Orange","2023-06-19","A","2023-06-19 09:01:13",NULL
"140","Orange","2023-06-20","A","2023-06-20 08:29:14",NULL
